transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
18032,5/27/2023 13:04,24,Manchester,UK,Standalone,Pastry,Chocolate Chip Cookie,1.64,2,TRUE,Credit Card,hqlna543,45-54,Female,FALSE,Sunny,10.4,,2.95
18033,5/27/2023 13:07,32,Melbourne,AUS,Standalone,Tea,Large Chai Latte,5.24,1,FALSE,Credit Card,6iiq2byz,45-54,Female,FALSE,Rainy,11.3,,5.24
18034,5/27/2023 13:14,22,Manchester,UK,Standalone,Tea,Medium Chai Latte,3.44,1,FALSE,Cash,80h8f8lm,65+,Male,TRUE,Sunny,10.4,,3.44
18035,5/27/2023 13:21,8,Los Angeles,USA,Airport,Coffee,Large Mocha,6.37,2,FALSE,Credit Card,lglbuwkl,35-44,Female,TRUE,Sunny,21.7,,12.74
18036,5/27/2023 13:57,45,Vancouver,CAN,Standalone,Tea,Large Matcha Latte,4.89,3,FALSE,Credit Card,ky7rlvhx,45-54,Female,FALSE,Rainy,14.9,,14.67
18037,5/27/2023 13:58,42,Vancouver,CAN,Standalone,Pastry,Croissant,2.35,2,FALSE,Mobile Wallet,utygvbgw,25-34,Male,FALSE,Rainy,14.9,,4.7
18038,5/27/2023 14:00,26,Sydney,AUS,Mall Kiosk,Tea,Small Chai Latte,4.05,1,FALSE,Credit Card,mczavyf8,18-24,Female,FALSE,Sunny,15.8,,4.05
18039,5/27/2023 14:29,16,London,UK,Standalone,Tea,Small Matcha Latte,3.44,1,FALSE,Credit Card,cmmwcv4f,35-44,Female,FALSE,Rainy,17.6,,3.44
18040,5/27/2023 14:30,43,Vancouver,CAN,Standalone,Coffee,Small Cappuccino,3.38,1,FALSE,Cash,7w6fmge4,65+,Female,TRUE,Rainy,14.9,,3.38
18041,5/27/2023 14:43,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Americano,3.2,1,FALSE,Debit Card,cf081ah9,45-54,Female,FALSE,Sunny,15.8,,3.2
18042,5/27/2023 14:57,22,Manchester,UK,Standalone,Coffee,Small Cappuccino,2.95,1,FALSE,Credit Card,1lnf2ide,55-64,Prefer not to say,TRUE,Sunny,10.4,,2.95
18043,5/27/2023 15:04,12,Chicago,USA,Airport,Tea,Small Chai Latte,4.51,1,FALSE,Cash,z7co3gkp,25-34,Male,FALSE,Sunny,17.2,,4.51
18044,5/27/2023 15:36,31,Melbourne,AUS,Standalone,Tea,Medium Green Tea,3.02,2,TRUE,Credit Card,rmylt89p,45-54,Male,TRUE,Rainy,11.3,,5.44
18045,5/27/2023 16:16,10,Los Angeles,USA,Mall Kiosk,Merchandise,Tote Bag,14.26,2,FALSE,Debit Card,228g0209,18-24,Female,FALSE,Sunny,21.7,,28.52
18046,5/27/2023 16:19,20,London,UK,Standalone,Coffee,Large Cappuccino,3.91,1,FALSE,Cash,5jst01s5,18-24,Female,FALSE,Rainy,17.6,,3.91
18047,5/27/2023 16:33,20,London,UK,Standalone,Coffee,Medium Cappuccino,3.4,2,FALSE,Credit Card,j3d9a6ka,35-44,Non-binary,FALSE,Rainy,17.6,,6.8
18048,5/27/2023 17:17,28,Sydney,AUS,Mall Kiosk,Pastry,Scone,2.35,1,FALSE,Credit Card,mkhbkuuo,18-24,Female,FALSE,Sunny,15.8,,2.35
18049,5/27/2023 17:30,5,New York,USA,Standalone,Sandwich,Chicken & Avocado Wrap,6.5,1,FALSE,Debit Card,40gw0w1a,18-24,Male,TRUE,Sunny,18.7,,6.5
18050,5/27/2023 17:50,16,London,UK,Standalone,Coffee,Large Mocha,4.42,1,TRUE,Credit Card,rtr2w9wi,18-24,Male,FALSE,Rainy,17.6,,4.2
18051,5/27/2023 17:50,12,Chicago,USA,Airport,Coffee,Large Cappuccino,5.46,1,FALSE,Credit Card,yk5123rj,65+,,FALSE,Sunny,17.2,,5.46
18052,5/27/2023 18:55,7,Los Angeles,USA,Standalone,Sandwich,Chicken & Avocado Wrap,6.37,1,FALSE,Credit Card,dhfwgwut,45-54,Male,FALSE,Sunny,21.7,,6.37
18053,5/27/2023 19:10,18,London,UK,Mall Kiosk,Coffee,Large Cappuccino,3.79,1,FALSE,Credit Card,litiy4a4,,Female,FALSE,Rainy,17.6,,3.79
18054,5/27/2023 19:14,26,Sydney,AUS,Mall Kiosk,Pastry,Scone,2.35,3,TRUE,Cash,riswvnau,35-44,Female,TRUE,Sunny,15.8,,5.99
18055,5/27/2023 19:40,15,Chicago,USA,Standalone,Tea,Medium Chai Latte,3.99,1,FALSE,Mobile Wallet,r4ea9bxx,65+,Male,FALSE,Sunny,17.2,,3.99
18056,5/27/2023 19:40,45,Vancouver,CAN,Standalone,Tea,Small Matcha Latte,3.81,1,FALSE,Credit Card,v4sqwiif,35-44,Male,FALSE,Rainy,14.9,,3.81
18057,5/27/2023 20:30,32,Melbourne,AUS,Standalone,Pastry,Scone,2.38,2,FALSE,Cash,nh6sl8e1,65+,Male,FALSE,Rainy,11.3,,4.76
18058,5/27/2023 20:33,20,London,UK,Standalone,Coffee,Large Cappuccino,3.91,2,FALSE,Cash,hlz94z7e,65+,Male,TRUE,Rainy,17.6,,7.82
18059,5/27/2023 21:58,31,Melbourne,AUS,Standalone,Coffee,Small Americano,2.92,1,FALSE,Credit Card,wy7ro935,45-54,Female,FALSE,Rainy,11.3,,2.92
18060,5/27/2023 23:16,42,Vancouver,CAN,Standalone,Coffee,Medium Mocha,4.23,1,FALSE,Debit Card,81yv7lti,45-54,Female,FALSE,Rainy,14.9,,4.23
18061,5/27/2023 23:34,10,Los Angeles,USA,Mall Kiosk,Smoothie,Large Berry Blast,5.99,1,FALSE,Debit Card,qy3uyyj4,25-34,Female,FALSE,Sunny,21.7,,5.99
18062,5/28/2023 0:53,33,Melbourne,AUS,Standalone,Sandwich,Vegan Falafel Wrap,6.48,3,FALSE,Credit Card,tvzgp6d3,55-64,Female,TRUE,Cloudy,16.5,,19.44
18063,5/28/2023 0:55,36,Toronto,CAN,Airport,Coffee,Large Cappuccino,5.29,2,FALSE,Credit Card,50kufdes,25-34,Male,FALSE,Rainy,10.6,,10.58
18064,5/28/2023 3:40,43,Vancouver,CAN,Standalone,Tea,Large Matcha Latte,4.89,3,FALSE,Credit Card,ah143vkv,65+,Female,TRUE,Rainy,14.5,,14.67
18065,5/28/2023 3:53,23,Manchester,UK,Standalone,Tea,Small Chai Latte,3.12,2,FALSE,Credit Card,xoch8diy,,Male,FALSE,Rainy,11.2,,6.24
18066,5/28/2023 4:27,15,Chicago,USA,Standalone,Coffee,Small Mocha,3.85,1,FALSE,Credit Card,5hoa0jrr,65+,Female,TRUE,Cloudy,19.8,,3.85
18067,5/28/2023 5:15,29,Sydney,AUS,Mall Kiosk,Pastry,Scone,2.35,1,FALSE,Credit Card,7hj2omfw,55-64,Female,FALSE,Sunny,13,,2.35
18068,5/28/2023 5:39,21,Manchester,UK,Standalone,Coffee,Large Mocha,4.26,1,FALSE,Credit Card,5yrz5ukx,65+,Female,FALSE,Rainy,11.2,,4.26
18069,5/28/2023 6:01,23,Manchester,UK,Standalone,Smoothie,Medium Berry Blast,4.51,1,FALSE,Credit Card,gjy7hs3y,65+,Male,FALSE,Rainy,11.2,,4.51
18070,5/28/2023 6:04,17,London,UK,Standalone,Coffee,Large Latte,3.91,1,FALSE,Credit Card,d78py60t,55-64,Male,FALSE,Rainy,14.7,,3.91
18071,5/28/2023 6:14,25,Manchester,UK,Standalone,Coffee,Large Americano,2.83,5,FALSE,Cash,oy4e0dni,18-24,Female,FALSE,Rainy,11.2,,14.15
18072,5/28/2023 6:19,29,Sydney,AUS,Mall Kiosk,Pastry,Croissant,2.67,2,FALSE,Debit Card,v8v3f4d9,35-44,Female,TRUE,Sunny,13,,5.34
18073,5/28/2023 6:39,1,New York,USA,Standalone,Pastry,Croissant,2.5,1,FALSE,Debit Card,ss7i4piz,18-24,Female,FALSE,Sunny,14.2,,2.5
18074,5/28/2023 7:09,12,Chicago,USA,Airport,Tea,Small Chai Latte,4.51,1,FALSE,Cash,ybzs60dn,55-64,Female,FALSE,Cloudy,19.8,,4.51
18075,5/28/2023 7:13,4,New York,USA,Mall Kiosk,Tea,Large Green Tea,3.1,3,TRUE,Cash,jhel536i,18-24,Female,TRUE,Sunny,14.2,,8.37
18076,5/28/2023 7:23,14,Chicago,USA,Standalone,Pastry,Scone,2.09,2,FALSE,Credit Card,1gz1j4wi,45-54,Female,FALSE,Cloudy,19.8,,4.18
18077,5/28/2023 7:30,6,Los Angeles,USA,Standalone,Pastry,Blueberry Muffin,2.94,1,FALSE,Credit Card,kruafwcc,65+,Female,FALSE,,,,2.94
18078,5/28/2023 7:43,41,Vancouver,CAN,Standalone,Tea,Large Matcha Latte,4.89,4,FALSE,Debit Card,ncjceyri,25-34,Female,FALSE,Rainy,14.5,,19.56
18079,5/28/2023 7:47,11,Chicago,USA,Standalone,Tea,Large Earl Grey,3.04,2,FALSE,Credit Card,g0z7swy9,45-54,Female,FALSE,Cloudy,19.8,,6.08
18080,5/28/2023 7:58,44,Vancouver,CAN,Mall Kiosk,Tea,Medium Green Tea,2.55,1,FALSE,Debit Card,4s3lwb3d,25-34,Female,FALSE,Rainy,14.5,,2.55
18081,5/28/2023 8:10,3,New York,USA,Mall Kiosk,Pastry,Scone,2.13,1,FALSE,Debit Card,8wigthre,25-34,Female,FALSE,,,,2.13
18082,5/28/2023 8:19,36,Toronto,CAN,Airport,Coffee,Medium Cappuccino,4.6,2,FALSE,Mobile Wallet,ebp0vvib,18-24,,FALSE,Rainy,10.6,,9.2
18083,5/28/2023 8:36,20,London,UK,Standalone,Tea,Medium Green Tea,2.38,2,FALSE,Mobile Wallet,jvyf9ako,18-24,Female,FALSE,Rainy,14.7,,4.76
18084,5/28/2023 8:36,41,Vancouver,CAN,Standalone,Coffee,Small Mocha,3.81,2,FALSE,Cash,fbit9gy4,,Male,FALSE,Rainy,14.5,,7.62
18085,5/28/2023 8:47,22,Manchester,UK,Standalone,Coffee,Large Americano,2.83,6,FALSE,Cash,kw6rk64l,35-44,Male,FALSE,Rainy,11.2,,16.98
18086,5/28/2023 8:48,9,Los Angeles,USA,Mall Kiosk,Coffee,Double Espresso,2.76,2,FALSE,Mobile Wallet,g7az39al,25-34,Male,FALSE,Sunny,15.2,,5.52
18087,5/28/2023 9:03,9,Los Angeles,USA,Mall Kiosk,Pastry,Scone,2.09,3,FALSE,Credit Card,nyusqxbr,55-64,,FALSE,Sunny,15.2,,6.27
18088,5/28/2023 9:08,13,Chicago,USA,Mall Kiosk,Tea,Medium Matcha Latte,4.15,1,FALSE,Credit Card,978phxuh,18-24,Male,FALSE,Cloudy,19.8,,4.15
18089,5/28/2023 9:11,22,Manchester,UK,Standalone,Tea,Medium Chai Latte,3.44,1,FALSE,Debit Card,u6sza7dv,55-64,Male,TRUE,Rainy,11.2,,3.44
18090,5/28/2023 9:27,31,Melbourne,AUS,Standalone,Tea,Large Earl Grey,3.46,2,FALSE,Credit Card,9k9jvskk,18-24,Male,FALSE,Cloudy,16.5,,6.92
18091,5/28/2023 9:46,2,New York,USA,Airport,Coffee,Medium Mocha,5.62,2,FALSE,Mobile Wallet,mjhr5xlw,55-64,Female,FALSE,Sunny,14.2,,11.24
18092,5/28/2023 9:48,5,New York,USA,Standalone,Coffee,Single Espresso,2.9,4,FALSE,Cash,3p9s1gwx,35-44,Female,FALSE,Sunny,14.2,,11.6
18093,5/28/2023 9:58,28,Sydney,AUS,Mall Kiosk,Tea,Medium Earl Grey,2.99,1,FALSE,Cash,i0dix6i3,45-54,Female,FALSE,Sunny,13,,2.99
18094,5/28/2023 10:00,32,Melbourne,AUS,Standalone,Tea,Large Chai Latte,5.24,1,FALSE,Mobile Wallet,qbfe7sfm,25-34,Female,FALSE,Cloudy,16.5,,5.24
18095,5/28/2023 10:29,20,London,UK,Standalone,Pastry,Croissant,2.12,1,FALSE,Credit Card,rydgf7wj,25-34,Female,TRUE,,,,2.12
18096,5/28/2023 11:03,30,Sydney,AUS,Standalone,Coffee,Large Mocha,5.72,1,FALSE,Credit Card,c59idko2,65+,Female,TRUE,Sunny,13,,5.72
18097,5/28/2023 11:25,5,New York,USA,Standalone,Tea,Large Earl Grey,3.2,1,FALSE,Credit Card,n8ovlgyb,55-64,Female,TRUE,Sunny,14.2,,3.2
18098,5/28/2023 11:29,33,Melbourne,AUS,Standalone,Coffee,Small Cappuccino,3.89,1,FALSE,Credit Card,yy3233ux,35-44,,FALSE,Cloudy,16.5,,3.89
18099,5/28/2023 11:31,32,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,1,FALSE,Debit Card,6h25b1oo,25-34,Female,TRUE,Cloudy,16.5,,3.13
18100,5/28/2023 11:32,23,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,3,FALSE,Cash,kwmtkeiv,55-64,Male,TRUE,Rainy,11.2,,13.53
18101,5/28/2023 11:36,4,New York,USA,Mall Kiosk,Tea,Large Chai Latte,4.7,1,FALSE,Credit Card,j6fzycb8,55-64,Male,FALSE,Sunny,14.2,,4.7
18102,5/28/2023 11:39,45,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,1,FALSE,Debit Card,o8tmmrc4,18-24,Male,FALSE,Rainy,14.5,,2.82
18103,5/28/2023 11:43,18,London,UK,Mall Kiosk,Sandwich,Ham & Cheese Croissant,4.53,2,FALSE,Credit Card,trvl7hct,65+,Female,FALSE,Rainy,14.7,,9.06
18104,5/28/2023 11:55,15,Chicago,USA,Standalone,Coffee,Small Cappuccino,3.42,3,FALSE,Credit Card,5d3blcw9,35-44,Male,FALSE,Cloudy,19.8,,10.26
18105,5/28/2023 11:59,3,New York,USA,Mall Kiosk,Coffee,Medium Cappuccino,3.88,1,FALSE,Debit Card,7r9f67v0,35-44,,FALSE,Sunny,14.2,,3.88
18106,5/28/2023 12:17,42,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,1,FALSE,Credit Card,93jvmyfh,45-54,,FALSE,Rainy,14.5,,2.73
18107,5/28/2023 12:22,26,Sydney,AUS,Mall Kiosk,Tea,Large Chai Latte,5.17,1,FALSE,Cash,mp6u6ygv,35-44,Male,FALSE,Sunny,13,,5.17
18108,5/28/2023 12:25,3,New York,USA,Mall Kiosk,Pastry,Croissant,2.42,3,FALSE,Mobile Wallet,odomf5kw,25-34,Female,FALSE,Sunny,14.2,,7.26
18109,5/28/2023 13:01,45,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,2,FALSE,Cash,ej6b4w2y,55-64,Male,TRUE,Rainy,14.5,,8.64
18110,5/28/2023 14:49,20,London,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.52,1,FALSE,Debit Card,57kmqff5,35-44,Female,TRUE,Rainy,14.7,,5.52
18111,5/28/2023 14:51,41,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,3,FALSE,Debit Card,ha5p2y9o,25-34,Female,FALSE,Rainy,14.5,,8.19
18112,5/28/2023 15:10,28,Sydney,AUS,Mall Kiosk,Smoothie,Medium Berry Blast,5.87,1,TRUE,Cash,sx62n36g,45-54,Prefer not to say,TRUE,Sunny,13,,5.28
18113,5/28/2023 15:21,44,Vancouver,CAN,Mall Kiosk,Pastry,Croissant,2.28,1,FALSE,Debit Card,iy7poa7q,25-34,Male,FALSE,Rainy,14.5,,2.28
18114,5/28/2023 15:36,33,Melbourne,AUS,Standalone,Smoothie,Large Berry Blast,6.8,2,FALSE,Credit Card,caryjqtr,55-64,Male,FALSE,Cloudy,16.5,,13.6
18115,5/28/2023 15:45,18,London,UK,Mall Kiosk,Merchandise,Coffee Mug,9.89,3,TRUE,Cash,csus443t,45-54,Female,TRUE,Rainy,14.7,,26.7
18116,5/28/2023 16:09,17,London,UK,Standalone,Smoothie,Medium Berry Blast,4.67,2,TRUE,Debit Card,oj41835j,45-54,Female,TRUE,Rainy,14.7,,8.41
18117,5/28/2023 16:09,14,Chicago,USA,Standalone,Tea,Medium Green Tea,2.66,4,FALSE,Mobile Wallet,0ikdcujf,18-24,Male,FALSE,Cloudy,19.8,,10.64
18118,5/28/2023 16:15,14,Chicago,USA,Standalone,Pastry,Blueberry Muffin,2.85,1,TRUE,Debit Card,bdzji8s6,18-24,Male,FALSE,Cloudy,19.8,,2.56
18119,5/28/2023 16:19,41,Vancouver,CAN,Standalone,Coffee,Large Latte,4.32,1,FALSE,Debit Card,tuuinvzt,,Male,FALSE,Rainy,14.5,,4.32
18120,5/28/2023 16:20,28,Sydney,AUS,Mall Kiosk,Coffee,Large Latte,4.91,1,FALSE,Debit Card,idgkxo45,,Female,FALSE,Sunny,13,,4.91
18121,5/28/2023 16:58,18,London,UK,Mall Kiosk,Sandwich,Ham & Cheese Croissant,4.53,2,FALSE,Cash,jnpk8k9m,25-34,Male,FALSE,Rainy,14.7,,9.06
18122,5/28/2023 17:30,42,Vancouver,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.17,1,FALSE,Mobile Wallet,71bx4eqn,,Female,FALSE,Rainy,14.5,,5.17
18123,5/28/2023 18:20,6,Los Angeles,USA,Standalone,Coffee,Double Espresso,2.84,1,FALSE,Cash,4q1zdebk,55-64,Female,FALSE,Sunny,15.2,,2.84
18124,5/28/2023 18:25,10,Los Angeles,USA,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.18,1,FALSE,Cash,logm6oln,35-44,,FALSE,Sunny,15.2,,6.18
18125,5/28/2023 19:03,39,Toronto,CAN,Mall Kiosk,Smoothie,Medium Berry Blast,4.91,1,FALSE,Cash,fkwx50z1,45-54,Female,TRUE,Rainy,10.6,,4.91
18126,5/28/2023 19:16,7,Los Angeles,USA,Standalone,Coffee,Medium Latte,3.92,1,FALSE,Mobile Wallet,gb21pi8m,65+,Female,TRUE,Sunny,15.2,,3.92
18127,5/28/2023 19:33,23,Manchester,UK,Standalone,Coffee,Large Americano,2.83,1,FALSE,Mobile Wallet,yrolwoft,18-24,,FALSE,Rainy,11.2,,2.83
18128,5/28/2023 23:45,41,Vancouver,CAN,Standalone,Pastry,Blueberry Muffin,2.82,1,FALSE,Credit Card,dkomfhfa,18-24,Male,FALSE,Rainy,14.5,,2.82
18129,5/29/2023 1:48,40,Toronto,CAN,Standalone,Coffee,Double Espresso,2.67,1,FALSE,Credit Card,crkjqvai,45-54,Male,FALSE,Rainy,15,,2.67
18130,5/29/2023 2:30,17,London,UK,Standalone,Tea,Medium Green Tea,2.38,2,TRUE,Cash,05lptxp3,35-44,,FALSE,Cloudy,14.7,,3.81
18131,5/29/2023 3:19,20,London,UK,Standalone,Coffee,Double Espresso,2.46,1,FALSE,Debit Card,aon59g11,45-54,Female,FALSE,Cloudy,14.7,,2.46
18132,5/29/2023 6:03,1,New York,USA,Standalone,Tea,Medium Green Tea,2.8,2,FALSE,Debit Card,gb51r5l4,25-34,Female,TRUE,Rainy,21.4,,5.6
18133,5/29/2023 6:14,18,London,UK,Mall Kiosk,Coffee,Large Americano,2.84,1,FALSE,Cash,b93izhqe,25-34,Female,FALSE,Cloudy,14.7,,2.84
18134,5/29/2023 7:02,18,London,UK,Mall Kiosk,Coffee,Large Latte,3.79,2,FALSE,Credit Card,vdwfc5z3,25-34,Male,FALSE,Cloudy,14.7,,7.58
18135,5/29/2023 7:11,5,New York,USA,Standalone,Tea,Large Earl Grey,3.2,1,FALSE,Credit Card,76uqhde7,65+,Male,FALSE,Rainy,21.4,,3.2
18136,5/29/2023 7:20,18,London,UK,Mall Kiosk,Sandwich,Vegan Falafel Wrap,4.95,4,FALSE,Cash,lfa7pslk,25-34,Male,FALSE,Cloudy,14.7,,19.8
18137,5/29/2023 7:44,24,Manchester,UK,Standalone,Tea,Large Chai Latte,3.98,1,FALSE,Credit Card,49nc9a1x,35-44,Female,FALSE,Rainy,10.6,,3.98
18138,5/29/2023 8:03,14,Chicago,USA,Standalone,Tea,Large Earl Grey,3.04,3,FALSE,Credit Card,5falxvap,25-34,Female,FALSE,Rainy,21.3,,9.12
18139,5/29/2023 8:14,4,New York,USA,Mall Kiosk,Coffee,Medium Cappuccino,3.88,1,FALSE,Mobile Wallet,ufxn1xsm,25-34,Female,TRUE,Rainy,21.4,,3.88
18140,5/29/2023 8:15,11,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,1,TRUE,Credit Card,smw01qzm,,Male,FALSE,Rainy,21.3,,3.42
18141,5/29/2023 8:21,26,Sydney,AUS,Mall Kiosk,Tea,Small Chai Latte,4.05,7,FALSE,Credit Card,wdz4rg3b,65+,,FALSE,Cloudy,13.9,,28.35
18142,5/29/2023 8:36,3,New York,USA,Mall Kiosk,Coffee,Small Americano,2.62,2,TRUE,Credit Card,ty52q87n,45-54,Male,TRUE,Rainy,21.4,,4.72
18143,5/29/2023 9:52,29,Sydney,AUS,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.87,1,FALSE,Cash,rm8aih99,65+,Female,FALSE,Cloudy,13.9,,5.87
18144,5/29/2023 9:52,38,Toronto,CAN,Standalone,Coffee,Small Americano,2.48,3,FALSE,Debit Card,c93tpqj4,35-44,Male,FALSE,Rainy,15,,7.44
18145,5/29/2023 9:57,24,Manchester,UK,Standalone,Coffee,Single Espresso,2.38,4,FALSE,Credit Card,n8kf870v,,Female,FALSE,Rainy,10.6,,9.52
18146,5/29/2023 10:06,39,Toronto,CAN,Mall Kiosk,Tea,Small Chai Latte,3.39,2,FALSE,Credit Card,pwtil2hu,45-54,Male,TRUE,Rainy,15,,6.78
18147,5/29/2023 10:17,16,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,3,FALSE,Credit Card,k3jxkeyp,65+,Male,TRUE,Cloudy,14.7,,14.01
18148,5/29/2023 10:22,33,Melbourne,AUS,Standalone,Pastry,Scone,2.38,1,FALSE,Mobile Wallet,hy3q04tj,25-34,Male,FALSE,Rainy,8.1,,2.38
18149,5/29/2023 10:31,12,Chicago,USA,Airport,Coffee,Large Mocha,6.17,1,FALSE,Cash,6rjehw4y,55-64,Female,TRUE,Rainy,21.3,,6.17
18150,5/29/2023 10:44,18,London,UK,Mall Kiosk,Pastry,Croissant,2.06,3,FALSE,Credit Card,3a3fynwx,65+,Male,TRUE,Cloudy,14.7,,6.18
18151,5/29/2023 10:54,29,Sydney,AUS,Mall Kiosk,Coffee,Double Espresso,3.09,3,FALSE,Credit Card,6sdmf6jy,45-54,Male,TRUE,Cloudy,13.9,,9.27
18152,5/29/2023 12:52,21,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,1,FALSE,Cash,4zqitjs2,45-54,Female,TRUE,Rainy,10.6,,4.51
18153,5/29/2023 13:12,18,London,UK,Mall Kiosk,Coffee,Large Americano,2.84,1,FALSE,Credit Card,owkixkwg,55-64,Female,FALSE,Cloudy,14.7,,2.84
18154,5/29/2023 14:08,15,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,1,FALSE,Debit Card,ii5sj6sy,45-54,Male,TRUE,,,,5.22
18155,5/29/2023 14:23,23,Manchester,UK,Standalone,Coffee,Small Latte,2.95,1,FALSE,Mobile Wallet,s53259dh,25-34,Female,FALSE,Rainy,10.6,,2.95
18156,5/29/2023 14:25,44,Vancouver,CAN,Mall Kiosk,Smoothie,Medium Berry Blast,5.01,1,FALSE,Cash,brwu4gkz,45-54,Male,TRUE,,,,5.01
18157,5/29/2023 14:37,28,Sydney,AUS,Mall Kiosk,Tea,Medium Chai Latte,4.48,2,FALSE,Mobile Wallet,oivyb3su,25-34,Male,FALSE,Cloudy,13.9,,8.96
18158,5/29/2023 14:43,1,New York,USA,Standalone,Coffee,Large Americano,3.45,1,FALSE,Debit Card,q8r42jyz,25-34,Male,TRUE,Rainy,21.4,,3.45
18159,5/29/2023 14:58,37,Toronto,CAN,Standalone,Coffee,Medium Latte,3.68,1,FALSE,Cash,x3tue2tm,35-44,Male,TRUE,Rainy,15,,3.68
18160,5/29/2023 14:59,33,Melbourne,AUS,Standalone,Coffee,Single Espresso,3.13,1,FALSE,Cash,4sf5jxnr,55-64,Male,TRUE,Rainy,8.1,,3.13
18161,5/29/2023 15:01,41,Vancouver,CAN,Standalone,Merchandise,Tote Bag,14.1,2,FALSE,Cash,kxaqzxub,45-54,Male,FALSE,Rainy,9.7,,28.2
18162,5/29/2023 15:05,18,London,UK,Mall Kiosk,Coffee,Small Cappuccino,2.97,1,FALSE,Mobile Wallet,dk3qxj94,25-34,Male,TRUE,Cloudy,14.7,,2.97
18163,5/29/2023 16:09,40,Toronto,CAN,Standalone,Tea,Medium Matcha Latte,4.14,1,TRUE,Credit Card,fvhvd0g6,25-34,Female,FALSE,Rainy,15,,3.93
18164,5/29/2023 16:49,38,Toronto,CAN,Standalone,Smoothie,Medium Berry Blast,5.06,1,FALSE,Mobile Wallet,7vwhbcma,45-54,Male,FALSE,,,,5.06
18165,5/29/2023 16:52,11,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,1,TRUE,Cash,2w2xzt21,18-24,Female,TRUE,Rainy,21.3,,2.48
18166,5/29/2023 17:30,19,London,UK,Standalone,Tea,Medium Earl Grey,2.38,2,FALSE,Mobile Wallet,jeiv6rao,25-34,Female,FALSE,Cloudy,14.7,,4.76
18167,5/29/2023 18:01,7,Los Angeles,USA,Standalone,Pastry,Blueberry Muffin,2.94,1,FALSE,Credit Card,z60b9o61,65+,Male,FALSE,Sunny,20,,2.94
18168,5/29/2023 18:11,32,Melbourne,AUS,Standalone,Coffee,Small Latte,3.89,1,FALSE,Mobile Wallet,e4xf6q27,55-64,Male,FALSE,Rainy,8.1,,3.89
18169,5/29/2023 20:29,3,New York,USA,Mall Kiosk,Coffee,Double Espresso,2.81,2,FALSE,Credit Card,bxktqwxl,18-24,Female,TRUE,Rainy,21.4,,5.62
18170,5/29/2023 21:45,1,New York,USA,Standalone,Tea,Medium Matcha Latte,4.5,1,FALSE,Mobile Wallet,o2sjojbn,18-24,Female,FALSE,Rainy,21.4,,4.5
18171,5/29/2023 22:14,19,London,UK,Standalone,Coffee,Small Cappuccino,3.06,1,FALSE,Credit Card,736uovou,35-44,Female,FALSE,Cloudy,14.7,,3.06
18172,5/30/2023 1:52,1,New York,USA,Standalone,Coffee,Large Mocha,5.2,1,FALSE,Debit Card,thhuq2xd,25-34,Male,TRUE,Sunny,21.7,,5.2
18173,5/30/2023 2:09,21,Manchester,UK,Standalone,Pastry,Scone,1.8,1,FALSE,Credit Card,prxu91oc,18-24,Female,FALSE,Rainy,12.3,,1.8
18174,5/30/2023 5:44,37,Toronto,CAN,Standalone,Pastry,Chocolate Chip Cookie,1.84,1,TRUE,Mobile Wallet,z3fbganb,25-34,Female,TRUE,Rainy,19.2,,1.47
18175,5/30/2023 6:07,34,Melbourne,AUS,Mall Kiosk,Merchandise,Coffee Mug,12.57,1,FALSE,Debit Card,sl78o19g,25-34,Male,TRUE,Cloudy,5.9,,12.57
18176,5/30/2023 6:44,21,Manchester,UK,Standalone,Coffee,Large Mocha,4.26,1,FALSE,Mobile Wallet,x53k1x7v,45-54,Male,TRUE,Rainy,12.3,,4.26
18177,5/30/2023 7:41,33,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,1,FALSE,Credit Card,ab98z8bo,55-64,Male,FALSE,,,,3.13
18178,5/30/2023 7:49,2,New York,USA,Airport,Coffee,Large Mocha,6.5,1,FALSE,Cash,90vfvcc2,65+,Female,FALSE,Sunny,21.7,,6.5
18179,5/30/2023 7:51,40,Toronto,CAN,Standalone,Pastry,Scone,2.02,1,FALSE,Credit Card,fkdc8my2,35-44,Female,FALSE,Rainy,19.2,,2.02
